"dimen","variable","value"
"p = 80","No",22.5366153147934
"p = 80","No",24.2674935336804
"p = 80","No",23.1378733131406
"p = 80","No",21.3495365529016
"p = 80","No",24.2345819601943
"p = 80","No",23.4526673355485
"p = 80","No",20.9008394377057
"p = 80","No",24.0415570865029
"p = 80","No",22.5312027601038
"p = 80","No",20.2901062467485
"p = 80","No",24.1274283818871
"p = 80","No",24.9232546249482
"p = 80","No",26.6378339354813
"p = 80","No",22.912686759935
"p = 80","No",23.2494875209501
"p = 80","No",23.0993433043082
"p = 80","No",21.8454990916934
"p = 80","No",23.348407345364
"p = 80","No",22.8724129801362
"p = 80","No",24.6272890783211
"p = 80","No",23.5394843610435
"p = 80","No",23.0968288106504
"p = 80","No",22.2699250117459
"p = 80","No",24.6110402433804
"p = 80","No",22.2344397139403
"p = 80","No",21.1102836454898
"p = 80","No",17.8399486648571
"p = 80","No",22.8603643828273
"p = 80","No",25.0562234096194
"p = 80","No",24.1160511972401
"p = 80","No",23.0511036288613
"p = 80","No",22.4155744762828
"p = 80","No",23.7567074750731
"p = 80","No",21.3983025328775
"p = 80","No",22.8056426022902
"p = 80","No",24.3516137862093
"p = 80","No",23.5327896286104
"p = 80","No",24.2294580610712
"p = 80","No",29.3029222602698
"p = 80","No",21.5937016756531
"p = 80","No",21.3896551955468
"p = 80","No",21.3550074222337
"p = 80","No",24.5745162289495
"p = 80","No",21.5797463018254
"p = 80","No",22.823708350012
"p = 80","No",22.4563313327251
"p = 80","No",24.0034233235348
"p = 80","No",23.8194368735689
"p = 80","No",26.8155774653271
"p = 80","No",20.6170958929197
"p = 80","No",22.3541938563225
"p = 80","No",21.9940308455378
"p = 80","No",23.3679306203234
"p = 80","No",20.7132453360091
"p = 80","No",24.2659234224415
"p = 80","No",22.1679725312188
"p = 80","No",24.285993710555
"p = 80","No",21.2162908370965
"p = 80","No",25.099591435954
"p = 80","No",18.4251878733259
"p = 80","No",22.86807247807
"p = 80","No",22.2349649051508
"p = 80","No",23.6303478250605
"p = 80","No",21.3214593993971
"p = 80","No",22.1740118379403
"p = 80","No",24.6539426542756
"p = 80","No",24.8209316743988
"p = 80","No",25.1492229276525
"p = 80","No",19.8054075236881
"p = 80","No",25.3642788635152
"p = 80","No",20.4643561319286
"p = 80","No",23.1769084679661
"p = 80","No",23.5082567004901
"p = 80","No",23.0398451946159
"p = 80","No",22.8294842771864
"p = 80","No",25.7457754637553
"p = 80","No",20.8709260735806
"p = 80","No",22.913350195504
"p = 80","No",26.1617398337969
"p = 80","No",22.2651462134331
"p = 80","No",28.8744581176938
"p = 80","No",24.4632397363367
"p = 80","No",24.6285842590801
"p = 80","No",22.2476430665552
"p = 80","No",25.3642271547216
"p = 80","No",23.0197262190657
"p = 80","No",22.5609732649134
"p = 80","No",20.1172912537001
"p = 80","No",23.5029953679024
"p = 80","No",24.1376959116765
"p = 80","No",22.2988985343234
"p = 80","No",27.4200250341232
"p = 80","No",26.3139208157584
"p = 80","No",20.6703898458927
"p = 80","No",24.9559103127747
"p = 80","No",20.6007486261543
"p = 80","No",24.5175974291756
"p = 80","No",20.93319547553
"p = 80","No",22.4607098913383
"p = 80","No",23.7822858027619
"p = 80","No",20.8562224327002
"p = 80","No",23.7780039086528
"p = 80","No",23.0978813908711
"p = 80","No",24.185905418219
"p = 80","No",22.4694099297092
"p = 80","No",25.2176182493914
"p = 80","No",25.2723930754021
"p = 80","No",19.0635028693053
"p = 80","No",20.8637293761303
"p = 80","No",25.1777147036982
"p = 80","No",23.3978117874931
"p = 80","No",23.1666270121612
"p = 80","No",24.0516115629219
"p = 80","No",23.3186067477436
"p = 80","No",23.0306413582239
"p = 80","No",22.3952718321903
"p = 80","No",24.6633888863497
"p = 80","No",28.7648054729523
"p = 80","No",23.4931152360805
"p = 80","No",26.0285161387993
"p = 80","No",27.3453048787679
"p = 80","No",21.0299796670336
"p = 80","No",23.6393355158658
"p = 80","No",22.7173570444305
"p = 80","No",21.2620767409615
"p = 80","No",26.7181847753211
"p = 80","No",21.5944473678671
"p = 80","No",26.602698381398
"p = 80","No",22.3622824390905
"p = 80","No",24.4992215419731
"p = 80","No",25.6551960823121
"p = 80","No",23.5840268457537
"p = 80","No",23.3170284449494
"p = 80","No",23.7186115243914
"p = 80","No",20.9227317263655
"p = 80","No",23.8859778843026
"p = 80","No",27.6914872697756
"p = 80","No",24.4984590057602
"p = 80","No",21.3431801166146
"p = 80","No",26.0952720436599
"p = 80","No",24.0548046183068
"p = 80","No",23.5769360101502
"p = 80","No",22.6378832242233
"p = 80","No",23.3657941428996
"p = 80","No",22.8009004909109
"p = 80","No",22.4017841121404
"p = 80","No",24.629022639665
"p = 80","No",21.9855122296798
"p = 80","No",23.5591135504379
"p = 80","No",23.9272713368589
"p = 80","No",25.1060687429633
"p = 80","No",22.0126240669118
"p = 80","No",23.7052913607883
"p = 80","No",20.7663172861613
"p = 80","No",23.8782472109358
"p = 80","No",20.9152130001037
"p = 80","No",20.7388937684929
"p = 80","No",23.9283296491018
"p = 80","No",24.7806728804713
"p = 80","No",23.8710138432474
"p = 80","No",27.6180443206433
"p = 80","No",23.0657818063834
"p = 80","No",21.284955996538
"p = 80","No",22.7919007845737
"p = 80","No",23.6253300928845
"p = 80","No",26.8172277282424
"p = 80","No",25.0236919854529
"p = 80","No",18.870241630446
"p = 80","No",22.4314379537261
"p = 80","No",24.8893040776114
"p = 80","No",21.176497435638
"p = 80","No",23.6126622626874
"p = 80","No",23.9540258112159
"p = 80","No",24.5673507168937
"p = 80","No",22.976366259792
"p = 80","No",22.0690927052551
"p = 80","No",22.564788075936
"p = 80","No",24.2275781391419
"p = 80","No",20.4027311050368
"p = 80","No",21.473511946814
"p = 80","No",24.0807493395418
"p = 80","No",24.5478262364171
"p = 80","No",26.1411682066623
"p = 80","No",20.2180496075886
"p = 80","No",23.2571655753101
"p = 80","No",24.9352968421265
"p = 80","No",25.9014047823093
"p = 80","No",23.9255966125147
"p = 80","No",20.2597123074309
"p = 80","No",25.7477363167317
"p = 80","No",22.6496081681634
"p = 80","No",25.7554883041534
"p = 80","No",22.3979047799863
"p = 80","No",24.7635250669269
"p = 80","No",21.1142607461768
"p = 80","No",28.1397225955979
"p = 80","No",21.0048832165635
"p = 80","No",23.331798685405
"p = 80","No",23.951701832637
"p = 80","No",22.9158539293744
"p = 80","No",27.0874927118958
"p = 80","No",29.1246718512985
"p = 80","No",23.8459830441132
"p = 80","No",20.5505459280186
"p = 80","No",19.4005785148688
"p = 80","No",21.9975719096921
"p = 80","No",24.818664645348
"p = 80","No",23.7334252685315
"p = 80","No",23.7883066272813
"p = 80","No",23.4565925131089
"p = 80","No",25.2260712136997
"p = 80","No",19.5670087579339
"p = 80","No",22.7006567067189
"p = 80","No",24.6153841907131
"p = 80","No",20.8843887428704
"p = 80","No",24.1812032300998
"p = 80","No",20.5631073855646
"p = 80","No",21.7529345528047
"p = 80","No",22.0285792729774
"p = 80","No",23.4904580005998
"p = 80","No",26.2609628933614
"p = 80","No",26.3474648684408
"p = 80","No",21.0033332416122
"p = 80","No",24.0271849816099
"p = 80","No",24.2530123093299
"p = 80","No",22.0936968609523
"p = 80","No",22.8694695990573
"p = 80","No",23.9091303812458
"p = 80","No",22.1734539813541
"p = 80","No",24.6631267104273
"p = 80","No",24.1646742559129
"p = 80","No",23.2212592629071
"p = 80","No",21.0759270133609
"p = 80","No",24.7895562586041
"p = 80","No",20.7666600692219
"p = 80","No",27.0297675915704
"p = 80","No",24.8054301657225
"p = 80","No",22.8610186717039
"p = 80","No",26.2275704182422
"p = 80","No",22.087139659221
"p = 80","No",23.779446986742
"p = 80","No",24.0268935855857
"p = 80","No",21.0400964824569
"p = 80","No",27.8301052387629
"p = 80","No",22.3630345730058
"p = 80","No",20.3721167059591
"p = 80","No",22.647586104065
"p = 80","No",27.3581960607372
"p = 80","No",22.1458561932659
"p = 80","No",25.5132603062993
"p = 80","No",24.4885108292492
"p = 80","No",24.2604944902937
"p = 80","No",23.1923565505613
"p = 80","No",25.4674246978979
"p = 80","No",22.9250877511859
"p = 80","No",24.9453298291748
"p = 80","No",23.5174966392839
"p = 80","No",22.5341767381614
"p = 80","No",20.23964934386
"p = 80","No",23.656016689312
"p = 80","No",25.4504729188648
"p = 80","No",20.753306220781
"p = 80","No",23.7397279445851
"p = 80","No",21.5491598369325
"p = 80","No",21.1674519345956
"p = 80","No",24.6188818130295
"p = 80","No",21.554108571579
"p = 80","No",19.9812041604188
"p = 80","No",25.570175873373
"p = 80","No",23.0726766381128
"p = 80","No",24.9485794294693
"p = 80","No",22.5299188899006
"p = 80","No",23.038157306203
"p = 80","No",24.0877680629716
"p = 80","No",22.4051343520493
"p = 80","No",24.07709339427
"p = 80","No",22.7231824809995
"p = 80","No",25.5359770295658
"p = 80","No",24.9413612640598
"p = 80","No",22.4746487832499
"p = 80","No",26.0280453019431
"p = 80","No",21.402683073726
"p = 80","No",23.3744228627666
"p = 80","No",26.3239405972364
"p = 80","No",20.1239201997128
"p = 80","No",24.7999034898728
"p = 80","No",25.1267268761382
"p = 80","No",24.7224173066603
"p = 80","No",23.4398050203043
"p = 80","No",26.1875600316753
"p = 80","No",23.4170423416024
"p = 80","No",22.0461270860992
"p = 80","No",21.2840648426205
"p = 80","No",19.1476747101196
"p = 80","No",23.1597524184919
"p = 80","No",22.5635892577401
"p = 80","No",22.7653069278883
"p = 80","No",19.4501671203904
"p = 80","No",23.0593912155484
"p = 80","No",22.5268594321941
"p = 80","No",24.2916009792709
"p = 80","No",20.6764799579887
"p = 80","No",23.5266082129886
"p = 80","No",18.7553794751692
"p = 80","No",20.2148512672977
"p = 80","No",25.3460743173185
"p = 80","No",22.5543234622259
"p = 80","No",25.7005277985891
"p = 80","No",24.8669762598483
"p = 80","No",22.94401593027
"p = 80","No",22.6111330999181
"p = 80","No",24.3227890005471
"p = 80","No",26.595317795789
"p = 80","No",19.9431117743761
"p = 80","No",26.4944315705595
"p = 80","No",26.4371968774211
"p = 80","No",23.6732117217111
"p = 80","No",23.3230495504355
"p = 80","No",22.2291717256702
"p = 80","No",22.937945369653
"p = 80","No",23.4259381029246
"p = 80","No",20.6331430804693
"p = 80","No",19.7692509967337
"p = 80","No",23.6806846607995
"p = 80","No",23.5919184906704
"p = 80","No",23.4791885646695
"p = 80","No",23.4147445981022
"p = 80","No",22.5360186968072
"p = 80","No",25.6423691974504
"p = 80","No",21.5607846965334
"p = 80","No",21.3383034137188
"p = 80","No",21.0523468114346
"p = 80","No",23.5908508293158
"p = 80","No",21.0203953825182
"p = 80","No",21.657789754279
"p = 80","No",27.6811603601923
"p = 80","No",21.1808140678412
"p = 80","No",27.3830514595723
"p = 80","No",23.1632296687188
"p = 80","No",24.0925083111092
"p = 80","No",22.7372673671671
"p = 80","No",24.8667527459038
"p = 80","No",25.8219246465337
"p = 80","No",19.9259024956214
"p = 80","No",20.6682002858448
"p = 80","No",17.7243850272558
"p = 80","No",24.6049189275084
"p = 80","No",21.6536094285766
"p = 80","No",25.7277538407217
"p = 80","No",23.9690568401994
"p = 80","No",28.0815098224639
"p = 80","No",27.0270816854168
"p = 80","No",23.9087707444668
"p = 80","No",20.0564996819243
"p = 80","No",26.7764112850547
"p = 80","No",28.5314631982036
"p = 80","No",23.6082195946582
"p = 80","No",24.3968780678015
"p = 80","No",26.6825834131173
"p = 80","No",22.5215477141519
"p = 80","No",24.8927919925443
"p = 80","No",24.7098251525889
"p = 80","No",25.478835883686
"p = 80","No",26.9716463904003
"p = 80","No",26.8918151600266
"p = 80","No",20.2773268308737
"p = 80","No",18.4859704313164
"p = 80","No",20.05113037423
"p = 80","No",21.2975232806224
"p = 80","No",25.7666915196238
"p = 80","No",23.1430245250548
"p = 80","No",22.7035526641712
"p = 80","No",21.7977016551312
"p = 80","No",22.7433820123214
"p = 80","No",24.5061803672312
"p = 80","No",21.3033467998425
"p = 80","No",22.6523947267447
"p = 80","No",24.1630007732882
"p = 80","No",27.3711636661632
"p = 80","No",22.8840053129041
"p = 80","No",21.7208610093219
"p = 80","No",21.6852224478315
"p = 80","No",22.902270483131
"p = 80","No",23.761809615566
"p = 80","No",22.7626196640147
"p = 80","No",22.600108746883
"p = 80","No",23.4733001910802
"p = 80","No",22.1463018354409
"p = 80","No",22.6921344825019
"p = 80","No",21.4694497877434
"p = 80","No",21.4362616868271
"p = 80","No",23.8291770342533
"p = 80","No",21.4131312820736
"p = 80","No",28.6228406679832
"p = 80","No",20.8848179024526
"p = 80","No",23.3374786462786
"p = 80","No",25.4202523431836
"p = 80","No",23.2810625742832
"p = 80","No",23.6378967708541
"p = 80","No",22.0493985071933
"p = 80","No",23.3396562582099
"p = 80","No",24.8935967368287
"p = 80","No",23.5160581930142
"p = 80","No",23.0360089994234
"p = 80","No",26.7907946125207
"p = 80","No",25.6693075336052
"p = 80","No",22.4774764342968
"p = 80","No",23.9952223259229
"p = 80","No",26.4344569895705
"p = 80","No",21.5720203675493
"p = 80","No",21.6816871795943
"p = 80","No",22.8552591388334
"p = 80","No",27.4351666503948
"p = 80","No",21.4301602554951
"p = 80","No",22.1557480714684
"p = 80","No",24.042541979709
"p = 80","No",26.0301851667915
"p = 80","No",23.8826109071153
"p = 80","No",22.5840496510651
"p = 80","No",23.871295397102
"p = 80","No",22.4426181887292
"p = 80","No",20.9265896587246
"p = 80","No",21.5470291231675
"p = 80","No",23.7428617398815
"p = 80","No",25.2462465492428
"p = 80","No",22.5486660494209
"p = 80","No",24.9104661971463
"p = 80","No",21.8250825728159
"p = 80","No",25.1945531800696
"p = 80","No",25.051448404514
"p = 80","No",25.3659351373315
"p = 80","No",22.1072467565467
"p = 80","No",23.2541811423331
"p = 80","No",26.1032112119343
"p = 80","No",21.1389667322322
"p = 80","No",26.095807579157
"p = 80","No",22.3056491128282
"p = 80","No",26.3343926114923
"p = 80","No",19.1839431370329
"p = 80","No",23.8937122487697
"p = 80","No",23.6926693723837
"p = 80","No",22.9258594507064
"p = 80","No",25.2745333957032
"p = 80","No",23.6813786957126
"p = 80","No",20.3591345566289
"p = 80","No",24.13975290089
"p = 80","No",21.375322215155
"p = 80","No",21.6437770262789
"p = 80","No",25.2449242091114
"p = 80","No",24.5506345222646
"p = 80","No",23.7441635968165
"p = 80","No",23.2295792116456
"p = 80","No",23.3509274345166
"p = 80","No",21.4992980806091
"p = 80","No",26.1958018476753
"p = 80","No",25.2023112602375
"p = 80","No",22.4041964067905
"p = 80","No",22.6739029797275
"p = 80","No",20.7320178851328
"p = 80","No",22.5056428649644
"p = 80","No",26.4250975743237
"p = 80","No",26.9691993462994
"p = 80","No",23.8617003850349
"p = 80","No",22.6124412826418
"p = 80","No",20.9768796781313
"p = 80","No",25.5987945436271
"p = 80","No",22.6444522125504
"p = 80","No",24.3788749951092
"p = 80","No",25.1229519389255
"p = 80","No",21.1190758791289
"p = 80","No",22.6545806995461
"p = 80","No",21.4713697161463
"p = 80","No",23.1682114661976
"p = 80","No",24.886557827908
"p = 80","No",23.5198594954912
"p = 80","No",24.5181034768781
"p = 80","No",25.23538795444
"p = 80","No",21.8329605642868
"p = 80","No",24.5690779455489
"p = 80","No",22.8225315653692
"p = 80","No",21.5734020705822
"p = 80","No",24.9820955206233
"p = 80","No",25.0907129215937
"p = 80","No",23.2494883302953
"p = 80","No",23.9861260969288
"p = 80","No",24.2160578085808
"p = 80","No",21.8713269908484
"p = 80","No",23.4316506887095
"p = 80","No",23.1529265464473
"p = 80","No",25.3517091665609
"p = 80","No",23.6532669774091
"p = 80","No",24.4110903775077
"p = 80","No",23.8153398072808
"p = 80","No",22.449996731644
"p = 80","No",26.7008344190511
"p = 80","No",18.6906639997357
"p = 80","No",21.3877271850522
"p = 80","No",21.9494125455576
"p = 80","No",24.5136434550112
"p = 80","No",23.3045220904692
"p = 80","No",23.7476415342203
"p = 80","No",23.2564096178812
"p = 80","No",19.0179913603109
"p = 80","No",23.194534607539
"p = 80","No",21.9754366299364
"p = 80","No",25.9305560926331
"p = 80","No",23.3100147840932
"p = 80","No",24.1905332033176
"p = 80","No",22.8430371172708
"p = 80","No",21.9206283373483
"p = 80","No",21.4991580001261
"p = 80","No",22.5015985492663
"p = 80","No",23.095854753132
"p = 80","No",24.9368049222765
"p = 80","No",22.7523347909707
"p = 80","No",24.3296871632645
"p = 80","No",22.0411832780268
"p = 80","No",25.1854109490212
"p = 80","No",26.5423690483981
"p = 80","No",24.8082035552861
"p = 80","No",20.8225738137971
"p = 80","No",22.1307723903302
"p = 80","No",21.2921783043558
"p = 80","No",22.0917031307017
"p = 80","No",22.5833599847856
"p = 80","No",22.5739982654695
"p = 80","No",22.4859188823972
"p = 80","No",24.1422858711467
"p = 80","No",21.0271572741947
"p = 80","No",24.2420016505939
"p = 80","No",21.8796543817523
"p = 80","No",23.8497925970146
"p = 80","No",22.6857869237478
"p = 80","No",19.1537594505362
"p = 80","No",25.7841604397955
"p = 80","No",26.1048430432446
"p = 80","No",22.7735706605991
"p = 80","No",21.3370478869599
"p = 80","No",22.4202614774779
"p = 80","No",24.3057383780826
"p = 80","No",22.575379445396
"p = 80","No",21.0145677067599
"p = 80","No",22.8970304290546
"p = 80","No",21.1516600240263
"p = 80","No",24.4302962804921
"p = 80","No",21.7915208612827
"p = 80","No",24.9313722958472
"p = 80","No",21.0104512997824
"p = 80","No",20.8722888849973
"p = 80","No",24.1327984228762
"p = 80","No",24.9064332442645
"p = 80","No",26.4462637686124
"p = 80","No",23.9756574961895
"p = 80","No",25.9211147671505
"p = 80","No",24.5089101956112
"p = 80","No",21.0934414211242
"p = 80","No",21.0842398874069
"p = 80","No",22.325101605686
"p = 80","No",21.4470842720624
"p = 80","No",26.067270192221
"p = 80","No",23.9866537953446
"p = 80","No",20.254596170187
"p = 80","No",21.358966790186
"p = 80","No",21.2316481977303
"p = 80","No",22.9291724455378
"p = 80","No",20.5964255928027
"p = 80","No",24.0137151852862
"p = 80","No",22.898146601773
"p = 80","No",22.4491873884154
"p = 80","No",22.6765839478809
"p = 80","No",23.1581739925576
"p = 80","No",24.272726515659
"p = 80","No",24.2382852372577
"p = 80","No",24.6114604677922
"p = 80","No",24.0430909789068
"p = 80","No",24.2356177719486
"p = 80","No",20.7322611493503
"p = 80","No",20.447239555635
"p = 80","No",28.0892684611076
"p = 80","No",23.0795248056412
"p = 80","No",25.8678184288884
"p = 80","No",23.5594794551993
"p = 80","No",22.1047790145048
"p = 80","No",24.2753030724333
"p = 80","No",23.9014831315758
"p = 80","No",24.5684489334181
"p = 80","No",24.1075664289302
"p = 80","No",22.2434326535898
"p = 80","No",24.5211562600497
"p = 80","No",23.1010817562338
"p = 80","No",22.497945295108
"p = 80","No",26.1985154735469
"p = 80","No",25.029291181703
"p = 80","No",22.734400425596
"p = 80","No",21.9976810602886
"p = 80","No",23.0800647855374
"p = 80","No",22.3937624755954
"p = 80","No",22.3665106715905
"p = 80","No",23.3989249299267
"p = 80","No",22.5040528141215
"p = 80","No",21.0211701199743
"p = 80","No",23.4891593251046
"p = 80","No",24.0708513908037
"p = 80","No",18.5878486694522
"p = 80","No",22.226264052707
"p = 80","No",20.3209290788086
"p = 80","No",25.1455063787274
"p = 80","No",24.4796883317762
"p = 80","No",25.3762738280705
"p = 80","No",22.7178238942282
"p = 80","No",24.5677288309451
"p = 80","No",24.4773151132823
"p = 80","No",25.0760153440046
"p = 80","No",21.6518690016016
"p = 80","No",22.1906465474354
"p = 80","No",25.7822681783547
"p = 80","No",24.579755119296
"p = 80","No",19.9887698877946
"p = 80","No",23.2690439142374
"p = 80","No",21.4912785312416
"p = 80","No",21.1177536401398
"p = 80","No",25.0603455050967
"p = 80","No",24.272440973978
"p = 80","No",24.3232457040103
"p = 80","No",26.4932628120979
"p = 80","No",22.8750068193428
"p = 80","No",20.3295816898484
"p = 80","No",26.5929317533837
"p = 80","No",22.908331434402
"p = 80","No",23.2381618721022
"p = 80","No",24.869473624931
"p = 80","No",24.0723992511508
"p = 80","No",22.7225383521948
"p = 80","No",21.9885660214254
"p = 80","No",22.1672291406512
"p = 80","No",23.2856874284861
"p = 80","No",21.4740607004585
"p = 80","No",20.1853827489894
"p = 80","No",21.0100686339344
"p = 80","No",22.4782107661024
"p = 80","No",22.641259880552
"p = 80","No",24.4669845728286
"p = 80","No",20.7920528192409
"p = 80","No",23.9768325705513
"p = 80","No",24.883111086308
"p = 80","No",26.5499403307642
"p = 80","No",24.2093564242621
"p = 80","No",22.8519237698287
"p = 80","No",21.6304475449318
"p = 80","No",23.5789790739654
"p = 80","No",20.8365599823143
"p = 80","No",21.6416480279417
"p = 80","No",22.1254616041563
"p = 80","No",20.7573248813693
"p = 80","No",24.980877719157
"p = 80","No",17.5592740586348
"p = 80","No",24.2346593777301
"p = 80","No",25.6447977922479
"p = 80","No",25.9298656237362
"p = 80","No",25.814600327078
"p = 80","No",26.0018603995315
"p = 80","No",21.4949540708673
"p = 80","No",25.3033498929542
"p = 80","No",22.7333209085159
"p = 80","No",24.308755746219
"p = 80","No",26.5768930278656
"p = 80","No",23.9739078979321
"p = 80","No",25.421626704396
"p = 80","No",23.2916375674452
"p = 80","No",21.8426892703634
"p = 80","No",23.2482364697299
"p = 80","No",26.7623251133511
"p = 80","No",22.5335601756245
"p = 80","No",26.4819372240407
"p = 80","No",20.3932320156875
"p = 80","No",25.2767213525253
"p = 80","No",24.4273986038116
"p = 80","No",22.861679006866
"p = 80","No",20.5373002539204
"p = 80","No",23.8196618219594
"p = 80","No",20.8429249654144
"p = 80","No",22.300604962313
"p = 80","No",21.6613690927877
"p = 80","No",22.4451501632974
"p = 80","No",24.5797526807299
"p = 80","No",21.6056122085295
"p = 80","No",21.6435529315124
"p = 80","No",24.3491991018164
"p = 80","No",27.5590372615891
"p = 80","No",24.7543798522905
"p = 80","No",25.3987704529031
"p = 80","No",23.9812287183617
"p = 80","No",21.7877276456138
"p = 80","No",23.5862057638021
"p = 80","No",22.265286662095
"p = 80","No",25.8230498510999
"p = 80","No",22.1947079045626
"p = 80","No",23.3414972181217
"p = 80","No",24.2642836114545
"p = 80","No",25.8668957284903
"p = 80","No",23.7963695358293
"p = 80","No",20.7561940681018
"p = 80","No",21.9624052967374
"p = 80","No",22.3233883828879
"p = 80","No",24.2035475818546
"p = 80","No",25.3306295799493
"p = 80","No",29.1889093129356
"p = 80","No",20.8377832487307
"p = 80","No",22.8193844214441
"p = 80","No",25.6706011857434
"p = 80","No",26.5614433759447
"p = 80","No",22.622415774228
"p = 80","No",20.5970107724745
"p = 80","No",20.0325320664488
"p = 80","No",23.1008673990237
"p = 80","No",22.2388184439345
"p = 80","No",22.8235331353804
"p = 80","No",20.3141241488606
"p = 80","No",22.0144316878758
"p = 80","No",24.8074263474319
"p = 80","No",25.3032572901297
"p = 80","No",21.0553243846245
"p = 80","No",22.4864474478513
"p = 80","No",20.3639060152343
"p = 80","No",25.8681367823309
"p = 80","No",27.1027829014989
"p = 80","No",23.3856572674943
"p = 80","No",23.3313605063454
"p = 80","No",26.14932233427
"p = 80","No",21.7304278240645
"p = 80","No",22.4746207671232
"p = 80","No",26.7443337186753
"p = 80","No",20.7397433395391
"p = 80","No",21.6794200861577
"p = 80","No",25.5125178993767
"p = 80","No",23.4012102874095
"p = 80","No",19.993167277541
"p = 80","No",24.1552128155468
"p = 80","No",23.3327508378415
"p = 80","No",23.7231230621753
"p = 80","No",22.436763501385
"p = 80","No",22.610939627079
"p = 80","No",22.8710137066314
"p = 80","No",21.5705144816351
"p = 80","No",21.8871061466897
"p = 80","No",22.8669885529062
"p = 80","No",21.9577133725662
"p = 80","No",25.8226940677867
"p = 80","No",24.020799666195
"p = 80","No",21.6070398712605
"p = 80","No",22.1625447724996
"p = 80","No",23.3802946430645
"p = 80","No",22.8674502410524
"p = 80","No",23.1160034829808
"p = 80","No",28.3270600519684
"p = 80","No",23.6359327625349
"p = 80","No",24.583233826211
"p = 80","No",24.2455235897426
"p = 80","No",21.7769167694508
"p = 80","No",20.6462733300136
"p = 80","No",25.1200361885772
"p = 80","No",26.275209233935
"p = 80","No",23.2643610538321
"p = 80","No",26.535959566146
"p = 80","No",22.5711917873994
"p = 80","No",23.8598758802641
"p = 80","No",21.6181340501574
"p = 80","No",23.8890144471328
"p = 80","No",27.2891421270349
"p = 80","No",20.9001024016975
"p = 80","No",22.4057362822928
"p = 80","No",26.1399257753301
"p = 80","No",23.7415772176445
"p = 80","No",25.1265942800421
"p = 80","No",21.4361032871681
"p = 80","No",23.8760460787278
"p = 80","No",22.9115092694945
"p = 80","No",24.970642038511
"p = 80","No",22.3723673726379
"p = 80","No",23.7053257402001
"p = 80","No",19.8413189700213
"p = 80","No",20.3450171134396
"p = 80","No",24.0575241258103
"p = 80","No",23.1494635295141
"p = 80","No",22.501819871534
"p = 80","No",23.9372451888652
"p = 80","No",23.6313085020961
"p = 80","No",22.2505348150253
"p = 80","No",21.3038744805586
"p = 80","No",24.5662807498025
"p = 80","No",23.8426825346885
"p = 80","No",24.6876531115419
"p = 80","No",20.574948659173
"p = 80","No",24.1030299088414
"p = 80","No",22.015150358659
"p = 80","No",23.9360164952816
"p = 80","No",22.3403919257814
"p = 80","No",24.058893443334
"p = 80","No",23.4697806253096
"p = 80","No",22.6841553332644
"p = 80","No",22.2509031842744
"p = 80","No",24.204405688262
"p = 80","No",21.4346777455612
"p = 80","No",22.3238468326002
"p = 80","No",24.2973288729269
"p = 80","No",21.4002144565892
"p = 80","No",25.2622745351852
"p = 80","No",21.3243996869474
"p = 80","No",22.8345343425818
"p = 80","No",20.7746421946851
"p = 80","No",25.2625485999602
"p = 80","No",27.8405953372839
"p = 80","No",22.3401402037726
"p = 80","No",21.1318491881207
"p = 80","No",22.4494459265845
"p = 80","No",24.7957193292884
"p = 80","No",23.5813959566501
"p = 80","No",22.1060620833668
"p = 80","No",23.1943202661551
"p = 80","No",21.2342789525284
"p = 80","No",26.1987934724396
"p = 80","No",23.8636274140751
"p = 80","No",18.1881982889866
"p = 80","No",24.4435954986075
"p = 80","No",22.5508719251321
"p = 80","No",23.9026427218743
"p = 80","No",23.4859424151962
"p = 80","No",26.5660165161663
"p = 80","No",21.9182198391484
"p = 80","No",27.8234976807361
"p = 80","No",23.6093775213962
"p = 80","No",26.1008677583112
"p = 80","No",20.218072071575
"p = 80","No",21.9700893131419
"p = 80","No",22.5184355213827
"p = 80","No",22.6951762959818
"p = 80","No",24.3850837836103
"p = 80","No",22.5254280091589
"p = 80","No",23.6615590426729
"p = 80","No",24.503170530081
"p = 80","No",23.9393357723044
"p = 80","No",20.434176677229
"p = 80","No",23.6248490522947
"p = 80","No",25.8910678915528
"p = 80","No",21.5530509982222
"p = 80","No",22.8164821685746
"p = 80","No",23.9813023276102
"p = 80","No",24.4703183008639
"p = 80","No",26.0974028345384
"p = 80","No",20.3756733689677
"p = 80","No",26.2502518297794
"p = 80","No",21.8921949686602
"p = 80","No",23.6911376647509
"p = 80","No",23.9768910799353
"p = 80","No",23.9403008701048
"p = 80","No",24.3016733363166
"p = 80","No",30.9715514911368
"p = 80","No",24.008049353377
"p = 80","No",22.1832733074007
"p = 80","No",21.1423327615889
"p = 80","No",23.3549061266898
"p = 80","No",23.8194552686171
"p = 80","No",20.8218534053154
"p = 80","No",23.8323160514479
"p = 80","No",21.2323933418689
"p = 80","No",24.2379932902869
"p = 80","No",24.9198810421182
"p = 80","No",22.6592662032821
"p = 80","No",25.3346546616078
"p = 80","No",23.1701005067098
"p = 80","No",23.5147119447031
"p = 80","No",21.8976646198114
"p = 80","No",21.1102542317772
"p = 80","No",21.7866993781662
"p = 80","No",24.9329611190506
"p = 80","No",27.2932594638574
"p = 80","No",22.7376565658265
"p = 80","No",25.2808739734722
"p = 80","No",23.6357217948677
"p = 80","No",21.4322224130215
