"dimen","variable","value"
"p = 80","No",26.4396352291851
"p = 80","No",24.2019751641613
"p = 80","No",22.3917019191817
"p = 80","No",18.320627019214
"p = 80","No",27.4150563020272
"p = 80","No",25.1860786765073
"p = 80","No",21.9811869054966
"p = 80","No",19.7094513902054
"p = 80","No",23.578532349123
"p = 80","No",24.2605977394351
"p = 80","No",22.3718014367553
"p = 80","No",26.1239246757014
"p = 80","No",21.9136768210337
"p = 80","No",23.7625675752505
"p = 80","No",21.2369013898736
"p = 80","No",21.1141187200173
"p = 80","No",21.667658479865
"p = 80","No",29.1434218630058
"p = 80","No",24.9481277883533
"p = 80","No",22.969138735858
"p = 80","No",21.5181874401831
"p = 80","No",22.5437919939451
"p = 80","No",22.0020190179993
"p = 80","No",22.4356416219183
"p = 80","No",21.4076743180355
"p = 80","No",24.3626731138654
"p = 80","No",22.1125866756774
"p = 80","No",23.894556576611
"p = 80","No",20.9483032877066
"p = 80","No",22.4122457505355
"p = 80","No",25.134196703058
"p = 80","No",23.1878653834054
"p = 80","No",25.0427107329269
"p = 80","No",24.205170592695
"p = 80","No",21.8394161464786
"p = 80","No",23.0765363396015
"p = 80","No",20.7986156226798
"p = 80","No",22.2184164312648
"p = 80","No",24.9218612312947
"p = 80","No",23.5911681526857
"p = 80","No",26.316657641052
"p = 80","No",22.0211108542658
"p = 80","No",23.710069899573
"p = 80","No",21.0689397750084
"p = 100","No",31.298180452759
"p = 100","No",29.746108112138
"p = 100","No",27.8650658345013
"p = 100","No",28.2311171633004
"p = 100","No",31.0853654909725
"p = 100","No",34.6872399522217
"p = 100","No",29.1948660888324
"p = 100","No",27.2693921953456
"p = 100","No",28.1078048002733
"p = 100","No",29.3187438459667
"p = 100","No",27.9117920900644
"p = 100","No",31.5158018019236
"p = 100","No",25.1264474693209
"p = 100","No",27.1328864832452
"p = 100","No",28.9547287969072
"p = 100","No",30.8850246536491
"p = 100","No",33.8436973399759
"p = 100","No",25.6369648051348
"p = 100","No",30.7323196792733
"p = 100","No",28.3972437621801
"p = 100","No",28.8783640821883
"p = 100","No",26.744162270289
"p = 100","No",28.2881304403644
"p = 100","No",29.5920849979952
"p = 100","No",24.3014795371227
"p = 100","No",27.7794871676934
"p = 100","No",32.1685873627625
"p = 100","No",31.8566132947552
"p = 100","No",26.431440788697
"p = 100","No",28.2633029972736
"p = 100","No",26.3117652474149
"p = 100","No",30.9681116360917
"p = 100","No",29.9083767222118
"p = 100","No",28.179998653186
"p = 100","No",29.9502873828386
"p = 100","No",27.6148536440385
"p = 100","No",27.2745370578214
"p = 100","No",29.275691776564
"p = 100","No",28.8247145737347
"p = 100","No",27.7458901685488
"p = 100","No",27.2000151739057
"p = 100","No",30.5536108671828
"p = 100","No",27.4127368027514
"p = 100","No",30.1080940267939
"p = 100","No",28.34526503642
"p = 100","No",25.4616921501968
"p = 100","No",26.9587606860181
"p = 100","No",27.488111301384
"p = 100","No",28.4521852400596
"p = 100","No",29.0134887286609
"p = 100","No",30.9871458435406
"p = 100","No",28.0263259722902
"p = 100","No",28.4288612138543
"p = 100","No",25.181204480119
"p = 100","No",31.8639640214905
"p = 100","No",28.3341229077726
"p = 100","No",26.1374715322265
"p = 100","No",29.7071585767539
"p = 100","No",28.6165098008369
"p = 100","No",29.2909163109882
"p = 100","No",28.9631911938197
"p = 100","No",28.1126932068298
"p = 100","No",25.1319047512585
"p = 100","No",27.4162054857661
"p = 100","No",30.3668459992503
"p = 100","No",27.0509688730177
"p = 100","No",28.3386485321708
"p = 100","No",30.630288125344
"p = 100","No",25.4391252542088
"p = 100","No",25.2225909663713
"p = 100","No",27.246411701279
"p = 100","No",31.214973465391
"p = 100","No",28.9375987703
"p = 100","No",31.2163467442167
"p = 100","No",30.1339397379446
"p = 100","No",31.9608619233289
"p = 100","No",28.8171446001878
"p = 100","No",28.7200962705776
"p = 100","No",34.4903477399772
"p = 100","No",28.8067627353138
"p = 100","No",26.9006139837814
"p = 100","No",29.7710838663148
"p = 100","No",29.2770468553787
"p = 100","No",27.355934492748
"p = 100","No",30.8909494441798
"p = 100","No",29.4003046342741
"p = 100","No",25.944650829636
"p = 100","No",26.4697932297775
"p = 100","No",33.5804567496393
"p = 100","No",28.7281209739748
"p = 100","No",29.2687781829262
"p = 100","No",28.894999901952
"p = 100","No",26.6777903181298
"p = 100","No",26.0250518629744
"p = 100","No",26.2967117760066
"p = 100","No",24.4653596567074
"p = 100","No",27.5897677842142
"p = 100","No",30.9778431786392
"p = 100","No",27.8188820700589
"p = 100","No",28.3487263184042
"p = 100","No",28.1917939040007
"p = 100","No",30.5889888046407
"p = 100","No",31.5464892855997
"p = 100","No",26.4308445580599
"p = 100","No",25.6652379912128
"p = 100","No",29.2128009423917
"p = 100","No",30.0671272729537
"p = 100","No",32.8738232900717
"p = 100","No",31.8104544103622
"p = 100","No",29.4880593979653
"p = 100","No",28.5159160249281
"p = 100","No",29.0318899756144
"p = 100","No",29.6602029477622
"p = 100","No",33.0468152270905
"p = 100","No",29.3049346876486
"p = 100","No",29.6685269718777
"p = 100","No",30.848816782849
"p = 100","No",32.3958144262135
"p = 100","No",31.2738068161702
"p = 100","No",30.1298509914843
"p = 100","No",31.7887860759263
"p = 100","No",32.6117714539662
"p = 100","No",25.9973877658193
"p = 100","No",25.6835597442468
"p = 100","No",26.2279408589258
"p = 100","No",26.9529747371102
"p = 100","No",26.6263926815662
"p = 100","No",29.5984938603732
"p = 100","No",28.3474304153787
"p = 100","No",28.9574806251416
"p = 100","No",26.0429335537294
"p = 100","No",27.742445806669
"p = 100","No",28.8518184017828
"p = 100","No",30.5937310167533
"p = 100","No",31.9586883587339
"p = 100","No",30.7686059959168
"p = 100","No",29.1217850684673
"p = 100","No",30.1624108890809
"p = 100","No",28.0221538612242
"p = 100","No",31.5607981402353
"p = 100","No",31.6145567068613
"p = 100","No",30.1640189708547
"p = 100","No",30.0534799419868
"p = 100","No",27.1894277597324
"p = 100","No",29.3522237736265
"p = 100","No",31.6384132634705
"p = 100","No",35.6873180240235
"p = 100","No",33.7911203006628
"p = 100","No",26.0108893406332
"p = 100","No",31.6856432726737
"p = 100","No",30.8791599393956
"p = 100","No",30.4000830717529
"p = 100","No",32.2690842167518
"p = 100","No",30.477825489326
"p = 100","No",28.5348721954124
"p = 100","No",25.6377669004813
"p = 100","No",26.07746727643
"p = 100","No",23.2936947432406
"p = 100","No",29.9544380161465
"p = 100","No",30.920969232061
"p = 100","No",27.6986059416959
"p = 100","No",29.0690937549439
"p = 100","No",28.0688306191837
"p = 100","No",26.5927768078068
"p = 100","No",28.7850857609503
"p = 100","No",29.2233777692116
"p = 100","No",32.08504635089
"p = 100","No",29.5253164532537
"p = 100","No",25.1556781880941
"p = 100","No",33.1132179030049
"p = 100","No",29.8243414408215
"p = 100","No",28.1377784103121
"p = 100","No",30.4780402407927
"p = 100","No",27.8662572802464
"p = 100","No",25.9057896517272
"p = 100","No",29.6704297531479
"p = 100","No",29.2527613279864
"p = 100","No",28.7213293766505
"p = 100","No",29.1292902777664
"p = 100","No",27.1613683763843
"p = 100","No",30.8107232690148
"p = 100","No",28.5908446270318
"p = 100","No",27.7645155527787
"p = 100","No",28.6045276858989
"p = 100","No",32.6724154767956
"p = 100","No",27.707240803967
"p = 100","No",26.4513311056169
"p = 100","No",32.2546911842756
"p = 100","No",31.3031943220295
"p = 100","No",24.3738277361048
"p = 100","No",28.713652400262
"p = 100","No",30.0851583997687
"p = 100","No",29.9811355717947
"p = 100","No",28.0483036356579
"p = 100","No",26.3793733701311
"p = 100","No",28.7307483908281
"p = 100","No",26.8157124065333
"p = 100","No",27.4052778329902
"p = 100","No",28.691975121699
"p = 100","No",29.9405668243263
"p = 100","No",29.0778147105
"p = 100","No",30.8508054795989
"p = 100","No",28.7302745430421
"p = 100","No",31.0683595652425
"p = 100","No",27.0266425041269
"p = 100","No",26.0424307085341
"p = 100","No",31.5650085388831
"p = 100","No",30.0062383064392
"p = 100","No",31.736456887458
"p = 100","No",29.6217828561497
"p = 100","No",30.5716707984853
"p = 100","No",27.8267329221781
"p = 100","No",26.4740969065114
"p = 100","No",28.5251516386018
"p = 100","No",27.7565433918352
"p = 100","No",29.5537830954743
"p = 100","No",27.7105149937515
"p = 100","No",31.330034199937
"p = 100","No",30.1063103867587
"p = 100","No",34.1667104893252
"p = 100","No",30.3659152553432
"p = 100","No",30.7929207841578
"p = 100","No",30.9380971005904
"p = 100","No",27.2276857882916
"p = 100","No",33.1706993721552
"p = 100","No",28.0944667407774
"p = 100","No",26.5420017626514
"p = 100","No",32.4616671280444
"p = 100","No",33.2379119001705
"p = 100","No",27.9990418038174
"p = 100","No",25.1677191375467
"p = 100","No",29.8206356535989
"p = 100","No",30.02477669703
"p = 100","No",32.9840243115275
"p = 100","No",29.1332093350335
"p = 100","No",30.2631955439084
"p = 100","No",30.1034688593426
"p = 100","No",27.517700699671
"p = 100","No",29.9960892351868
"p = 100","No",31.8994407194739
"p = 100","No",29.8128528673907
"p = 100","No",28.0065580463676
"p = 100","No",34.8175818804907
"p = 100","No",24.167508492005
"p = 100","No",28.0486911559194
"p = 100","No",28.6036818261954
"p = 100","No",29.2502314857187
"p = 100","No",32.9458631801833
"p = 100","No",31.1634637772241
"p = 100","No",27.2614518386229
"p = 100","No",29.9795093716422
"p = 100","No",27.8387165178419
"p = 100","No",28.6363384646961
"p = 100","No",30.743284693407
"p = 100","No",27.2314642899111
"p = 100","No",31.7765306141818
"p = 100","No",26.7129185142636
"p = 100","No",27.8524480466655
"p = 100","No",27.3315811566498
"p = 100","No",30.4295894961188
"p = 100","No",27.9262850858581
"p = 100","No",29.6144924503206
"p = 100","No",31.4474714013615
"p = 100","No",29.4763515326539
"p = 100","No",30.7153743920215
"p = 100","No",30.9854337444985
"p = 100","No",29.0239621646624
"p = 100","No",30.9446134146927
"p = 100","No",28.3608175452535
"p = 100","No",31.8672859397204
"p = 100","No",30.3966165748657
"p = 100","No",31.020197329257
"p = 100","No",36.4607575644088
"p = 100","No",25.5623874763818
"p = 100","No",28.0620453770173
"p = 100","No",33.7078940751891
"p = 100","No",29.5569825247598
"p = 100","No",29.8746549662668
"p = 100","No",27.7699503738731
"p = 100","No",26.5575985317032
"p = 100","No",31.9167916924398
"p = 100","No",30.7968321532039
"p = 100","No",27.529487576045
"p = 100","No",29.7636941456194
"p = 100","No",28.5191339252114
"p = 100","No",30.8026518118549
"p = 100","No",30.9436223540704
"p = 100","No",29.398356093702
"p = 100","No",32.8980022977477
"p = 100","No",25.5116116897916
"p = 100","No",28.6785046544185
"p = 100","No",28.9404927719851
"p = 100","No",25.7478346961427
"p = 100","No",29.4410629940422
"p = 100","No",27.9958607612606
"p = 100","No",30.6109593216285
"p = 100","No",26.7678678045731
"p = 100","No",30.3370006133016
"p = 100","No",27.4624010293819
"p = 100","No",29.9234641121757
"p = 100","No",26.3847946670317
"p = 100","No",32.3659554169997
"p = 100","No",26.4288260738198
"p = 100","No",24.8741599874862
"p = 100","No",26.5664112490232
"p = 100","No",28.7973815416644
"p = 100","No",31.658235371562
"p = 100","No",29.1280477840417
"p = 100","No",25.5701819736411
"p = 100","No",29.2054805259816
"p = 100","No",30.4675215615718
"p = 100","No",29.9946525803796
"p = 100","No",32.4627783664268
"p = 100","No",30.7867908985209
"p = 100","No",33.0849529956237
"p = 100","No",26.1936528594308
"p = 100","No",29.3967071567983
"p = 100","No",27.0102944236463
"p = 100","No",31.5813591427521
"p = 100","No",31.3841569343001
"p = 100","No",26.0070242949097
"p = 100","No",28.5399029523524
"p = 100","No",31.7502778265089
"p = 100","No",30.5680003823245
"p = 100","No",29.122360451711
"p = 100","No",27.396076336286
"p = 100","No",26.3394119002555
"p = 100","No",28.6116532472294
"p = 100","No",29.5042918847934
"p = 100","No",26.3151795130716
"p = 100","No",31.0737079961808
"p = 100","No",31.1762188029104
"p = 100","No",29.1976416288935
"p = 100","No",28.5347713660281
"p = 100","No",31.1868732828892
"p = 100","No",27.087824248449
"p = 100","No",27.6960617816498
"p = 100","No",28.189312081747
"p = 100","No",25.8274101325597
"p = 100","No",30.3925025527908
"p = 100","No",28.5807077640937
"p = 100","No",29.9687128235357
"p = 100","No",31.1035735521554
"p = 100","No",25.8782260087923
"p = 100","No",27.515475634552
"p = 100","No",31.5612035750337
"p = 100","No",28.8313195544221
"p = 100","No",29.2304324262283
"p = 100","No",31.6876775644811
"p = 100","No",28.3468794456912
"p = 100","No",29.2377523307695
"p = 100","No",27.1850654939617
"p = 100","No",27.086241398559
"p = 100","No",26.9946090891026
"p = 100","No",27.4364571868712
"p = 100","No",28.4087413332362
"p = 100","No",31.0428070184144
"p = 100","No",30.476988624591
"p = 100","No",25.9368852102519
"p = 100","No",27.625918108218
"p = 100","No",31.2014760677519
"p = 100","No",26.5273261349096
"p = 100","No",27.7783749759501
"p = 100","No",32.9123875632272
"p = 100","No",27.8598078687562
"p = 100","No",23.7121859869051
"p = 100","No",29.239453716055
"p = 100","No",32.6605609712969
"p = 100","No",26.9641374447091
"p = 100","No",31.1080209441399
"p = 100","No",26.8175139062441
"p = 100","No",28.826335325796
"p = 100","No",25.25601107709
"p = 100","No",24.729796858371
"p = 100","No",26.9577370837997
"p = 100","No",26.1436458838351
"p = 100","No",26.923297716948
"p = 100","No",27.200359833788
"p = 100","No",27.8713041258726
"p = 100","No",26.0261110438201
"p = 100","No",28.3992112523271
"p = 100","No",29.686898052297
"p = 100","No",28.3060339655
"p = 100","No",28.8290031073572
"p = 100","No",27.8680690326918
"p = 100","No",28.7190943917267
"p = 100","No",26.731033071977
"p = 100","No",27.7780225166757
"p = 100","No",29.1532719812072
"p = 100","No",26.8516561629373
"p = 100","No",26.3023284467043
"p = 100","No",28.4133884641562
"p = 100","No",31.5469127319307
"p = 100","No",29.064620639897
"p = 100","No",28.9279861704198
"p = 100","No",30.7183897502039
"p = 100","No",30.3054144417499
"p = 100","No",32.3024565833253
"p = 100","No",30.0467608949117
"p = 100","No",25.7178433931073
"p = 100","No",29.1814741829951
"p = 100","No",29.0153582251256
"p = 100","No",26.982426330578
"p = 100","No",30.4816062033657
"p = 100","No",31.5561997531611
"p = 100","No",31.0127159118282
"p = 100","No",28.602042137901
"p = 100","No",31.3539194121039
"p = 100","No",27.567749541168
"p = 100","No",28.9109612012638
"p = 100","No",29.7056101136607
"p = 100","No",29.2792899964853
"p = 100","No",30.0781483739925
"p = 100","No",29.2395096698865
"p = 100","No",30.7711478212593
"p = 100","No",31.0863446654595
"p = 100","No",29.759368953642
"p = 100","No",31.7846041147277
"p = 100","No",28.9513313476443
"p = 100","No",27.4941086773924
"p = 100","No",26.8758393586604
"p = 100","No",28.5753232119388
"p = 100","No",29.9629544168431
"p = 100","No",28.8624353478182
"p = 100","No",31.6401458297494
"p = 100","No",28.2590632872988
"p = 100","No",29.4436845145695
"p = 100","No",31.742969931727
"p = 100","No",28.1744819680922
"p = 100","No",28.5061587791509
"p = 100","No",29.4904106426927
"p = 100","No",30.002317935715
"p = 100","No",30.4305335671724
"p = 100","No",28.6663516195229
"p = 100","No",31.2727948449052
"p = 100","No",28.452368089778
"p = 100","No",28.2784924847201
"p = 100","No",30.7022876878989
"p = 100","No",26.3401539174809
"p = 100","No",26.1652680935707
"p = 100","No",31.7104747005899
"p = 100","No",30.0537702242288
"p = 100","No",30.2415188219609
"p = 100","No",31.1224310784867
"p = 100","No",27.9621768519923
"p = 100","No",24.8282674238764
"p = 100","No",25.389741709678
"p = 100","No",27.0597304626981
"p = 100","No",31.7036102785708
"p = 100","No",29.5734228261383
"p = 100","No",27.8501722234567
"p = 100","No",24.4833234983721
"p = 100","No",31.4557096627095
"p = 100","No",31.2022341094769
"p = 100","No",27.7189803624761
"p = 100","No",25.5227211503737
"p = 100","No",28.5495950311219
"p = 100","No",29.1551658313228
"p = 100","No",28.674444805747
"p = 100","No",25.5085567576701
"p = 100","No",28.9188072925826
"p = 100","No",27.1815597251391
"p = 100","No",27.1021773820117
"p = 100","No",29.7081283713091
"p = 100","No",34.0457000700218
"p = 100","No",30.1860041298629
"p = 100","No",31.280685824302
"p = 100","No",26.7408014899627
"p = 100","No",31.7624275876749
"p = 100","No",31.8696485860744
"p = 100","No",29.9015995803347
"p = 100","No",32.6039515593508
"p = 100","No",32.4545418980524
"p = 100","No",31.1978053507269
"p = 100","No",28.8365943949708
"p = 100","No",29.6771374329654
"p = 100","No",29.4673756405577
"p = 100","No",29.0593786570029
"p = 100","No",26.9168952996297
"p = 100","No",31.0579139955489
"p = 100","No",31.2094323180669
"p = 100","No",26.0589846780705
"p = 100","No",30.6484480918616
"p = 100","No",29.202764253534
"p = 100","No",27.8654784666311
"p = 100","No",27.409381494112
"p = 100","No",32.1705069351559
"p = 100","No",27.482778305573
"p = 100","No",30.5097836499406
"p = 100","No",29.4317108503116
"p = 100","No",31.3730985473062
"p = 100","No",29.6450189889336
"p = 100","No",30.4057186652388
"p = 100","No",25.8272639527923
"p = 100","No",29.4616438808077
"p = 100","No",27.3204903722122
"p = 100","No",29.9607682272899
"p = 100","No",28.3181912656852
"p = 100","No",28.1289565036031
"p = 100","No",27.9493793302981
"p = 100","No",26.4258520312273
"p = 100","No",28.5602968104226
"p = 100","No",29.5544884487992
"p = 100","No",31.134914055217
"p = 100","No",32.5138189955761
"p = 100","No",27.3756575473538
"p = 100","No",29.2213285606902
"p = 100","No",29.4886194852998
"p = 100","No",30.7664765172905
"p = 100","No",30.8946504145939
"p = 100","No",26.9519808807066
"p = 100","No",33.8374476389321
"p = 100","No",28.8911181179602
"p = 100","No",28.4909033500311
"p = 100","No",23.9830256811649
"p = 100","No",30.2906055419221
"p = 100","No",27.4940640531735
"p = 100","No",30.3649323960539
"p = 100","No",29.7462430356668
"p = 100","No",31.3658162354972
"p = 100","No",28.2630734085288
"p = 100","No",31.6592219862937
"p = 100","No",29.6871961692359
"p = 100","No",29.3057609955905
"p = 100","No",27.9758098602988
"p = 100","No",30.2251373798297
"p = 100","No",27.6288403437586
"p = 100","No",29.2986712281089
"p = 100","No",29.8170719634753
"p = 100","No",29.498356776436
"p = 100","No",27.1940118931812
"p = 100","No",31.3206016334934
"p = 100","No",29.4146578415166
"p = 100","No",27.9673408843787
"p = 100","No",30.9594015857031
"p = 100","No",33.1780264445391
"p = 100","No",29.5579958161517
"p = 100","No",31.4518964704192
"p = 100","No",30.9591561963556
"p = 100","No",31.169988089154
"p = 100","No",29.3440983391134
"p = 100","No",27.6435905005836
"p = 100","No",26.6344033699251
"p = 100","No",27.9829869674919
"p = 100","No",28.0212685207693
"p = 100","No",27.4658068947157
"p = 100","No",29.3530110338569
"p = 100","No",29.4892032973842
"p = 100","No",29.2652050115438
"p = 100","No",25.4812894413669
"p = 100","No",28.7538624995073
"p = 100","No",30.2424428296274
"p = 100","No",29.5123407035043
"p = 100","No",26.5297276431243
"p = 100","No",26.1199483167447
"p = 100","No",28.2776595158446
"p = 100","No",32.1456478074502
"p = 100","No",23.8215126916726
"p = 100","No",28.3387382912837
"p = 100","No",27.4619462110971
"p = 100","No",30.9568306561717
"p = 100","No",26.9709367442388
"p = 100","No",31.2524095412715
"p = 100","No",29.4069618169238
"p = 100","No",30.4851012359094
"p = 100","No",29.9593578895805
"p = 100","No",30.2174209022864
"p = 100","No",31.8834243975939
"p = 100","No",25.991692735289
"p = 100","No",30.6959287867613
"p = 100","No",30.5397675615335
"p = 100","No",24.9443718106667
"p = 100","No",29.4986510800665
"p = 100","No",31.289000714693
"p = 100","No",28.4222303026139
"p = 100","No",28.6551898360767
"p = 100","No",28.3576230184504
"p = 100","No",29.8646179677714
"p = 100","No",30.4147169566389
"p = 100","No",25.133639300183
"p = 100","No",27.6061199557461
"p = 100","No",25.6767824040949
"p = 100","No",30.8469943834474
"p = 100","No",26.4393869266876
"p = 100","No",30.568547803802
"p = 100","No",30.1064708850965
"p = 100","No",29.6157038784106
"p = 100","No",29.129602280702
"p = 100","No",28.8837826749726
"p = 100","No",29.0752968816588
"p = 100","No",26.2726779932046
"p = 100","No",31.8131660973503
"p = 100","No",27.8237317022749
"p = 100","No",27.4876909104089
"p = 100","No",29.1788843222817
"p = 100","No",27.3583953972396
"p = 100","No",31.6556918168205
"p = 100","No",25.8347255276168
"p = 100","No",28.3280607588446
"p = 100","No",32.5275233233618
"p = 100","No",31.2065624391251
"p = 100","No",30.2238671059706
"p = 100","No",27.5447839535891
"p = 100","No",31.1468755183894
"p = 100","No",31.0417186610045
"p = 100","No",33.5347259820005
"p = 100","No",31.2266570920576
"p = 100","No",30.4434048014342
"p = 100","No",27.6115323441559
"p = 100","No",29.1243360251829
"p = 100","No",32.7378582962392
"p = 100","No",29.1679481142459
"p = 100","No",27.963988861885
"p = 100","No",28.4578933389054
"p = 100","No",28.006013372983
"p = 100","No",32.258982597388
"p = 100","No",29.1127041869051
"p = 100","No",33.4247143414333
"p = 100","No",26.3462715319652
"p = 100","No",26.2232844616622
"p = 100","No",28.7111044381882
"p = 100","No",29.4332813908719
"p = 100","No",30.0503541946412
"p = 100","No",30.8090948332512
"p = 100","No",30.6196830791897
"p = 100","No",31.8786372702589
"p = 100","No",30.6473302009344
"p = 100","No",26.5867908991314
"p = 100","No",33.8340840385944
"p = 100","No",29.8637346970445
"p = 100","No",28.3532585728109
"p = 100","No",29.5283565117671
"p = 100","No",28.2090891081725
"p = 100","No",27.2423947689645
"p = 100","No",31.3531352519112
"p = 100","No",29.9880405938379
"p = 100","No",26.9061347313273
"p = 100","No",31.4140509387078
"p = 100","No",24.1550978172698
"p = 100","No",28.8572139671123
"p = 100","No",26.7610625418673
"p = 100","No",28.1123183587861
"p = 100","No",29.4031322289458
"p = 100","No",29.5666324148426
"p = 100","No",36.0693087983586
"p = 100","No",25.8502023931892
"p = 100","No",30.830381615448
"p = 100","No",27.0765572946374
"p = 100","No",28.0870406108788
"p = 100","No",27.8995685553851
"p = 100","No",33.2799679050002
"p = 100","No",29.0465355968589
"p = 100","No",29.313869829784
"p = 100","No",29.9442046226583
"p = 100","No",26.9258309388348
"p = 100","No",26.4188078163395
"p = 100","No",29.6750177539748
"p = 100","No",31.7101850516433
"p = 100","No",30.1132826593673
"p = 100","No",25.8985174050079
"p = 100","No",34.0677686722652
"p = 100","No",25.8894345106237
"p = 100","No",26.4239701811503
"p = 100","No",28.8898806443983
"p = 100","No",28.797184696418
"p = 100","No",37.3036259104388
"p = 100","No",30.3985289962672
"p = 100","No",30.2200079997968
"p = 100","No",25.5746670759979
"p = 100","No",29.7578636933153
"p = 100","No",35.9020216308135
"p = 100","No",26.7871653821994
"p = 100","No",29.8100407227332
"p = 100","No",27.3889926219845
"p = 100","No",28.5968238502044
"p = 100","No",29.5972550693482
"p = 100","No",28.4677551374982
"p = 100","No",30.4842983205097
"p = 100","No",24.7582656300021
"p = 100","No",28.1380778927919
"p = 100","No",26.9575817600382
"p = 100","No",29.9001540903221
"p = 100","No",25.5577995900854
"p = 100","No",24.2676446753981
"p = 100","No",28.4397737777896
"p = 100","No",29.7010646879728
"p = 100","No",29.211113795678
"p = 100","No",30.6914723958501
"p = 100","No",27.7340941413558
"p = 100","No",29.7248610910744
"p = 100","No",30.0629355593119
"p = 100","No",27.2517558662013
"p = 100","No",29.25487428085
"p = 100","No",26.4941975381297
"p = 100","No",26.2594717664488
"p = 100","No",29.2915192249471
"p = 100","No",29.5589234503893
"p = 100","No",32.3820034131464
"p = 100","No",32.1133453687191
"p = 100","No",28.1326140346442
"p = 100","No",25.7145124721741
"p = 100","No",28.1004854238042
"p = 100","No",26.7312480980612
"p = 100","No",31.3962087992872
"p = 100","No",27.5611398156869
"p = 100","No",32.2357845890592
"p = 100","No",27.8982496733476
"p = 100","No",32.6379154097152
"p = 100","No",29.320262966222
"p = 100","No",26.7128664801396
"p = 100","No",23.5262140849553
"p = 100","No",28.9755116812146
"p = 100","No",28.1579727791956
"p = 100","No",26.736301679336
"p = 100","No",32.5784360628589
"p = 100","No",26.8934176141016
"p = 100","No",28.8858876446536
"p = 100","No",29.0174919770516
"p = 100","No",28.5965776075779
"p = 100","No",32.4100541888843
"p = 100","No",34.0312719482842
"p = 100","No",30.5442959152819
"p = 100","No",27.8168931174688
"p = 100","No",31.2399005801068
"p = 100","No",30.7175846630707
"p = 100","No",30.0079691298816
"p = 100","No",27.866037829518
"p = 100","No",23.0336958323616
"p = 100","No",29.1306185183241
"p = 100","No",31.0257797727327
"p = 100","No",30.8078662296752
"p = 100","No",32.2733622477671
"p = 100","No",27.2401120217977
"p = 100","No",31.0060587216189
"p = 100","No",27.1796543716016
"p = 100","No",30.8026026905976
"p = 100","No",28.8429917322095
"p = 100","No",24.8375442211811
"p = 100","No",30.728493360963
"p = 100","No",27.6506219992123
"p = 100","No",28.8767158691793
"p = 100","No",30.4551557539721
"p = 100","No",26.4590439079001
"p = 100","No",30.5398710387779
"p = 100","No",26.8622888095181
"p = 100","No",32.4894054566748
"p = 100","No",32.3188248586769
"p = 100","No",31.2666263736857
"p = 100","No",27.1090286291382
"p = 100","No",31.4101092725066
"p = 100","No",27.8737003992785
"p = 100","No",30.5177739190364
"p = 100","No",28.5726395270734
"p = 100","No",30.4605472454959
"p = 100","No",31.9842635196931
"p = 100","No",29.2420274387812
"p = 100","No",31.8031300371518
"p = 100","No",30.9329729954407
"p = 100","No",27.6496124711112
"p = 100","No",29.2791806508555
"p = 100","No",31.472267191787
"p = 100","No",29.1193088731093
"p = 100","No",31.6062854453458
"p = 100","No",28.072417377238
"p = 100","No",29.0057176971266
"p = 100","No",29.7238339416056
"p = 100","No",28.6601135019211
"p = 100","No",31.3140910251404
"p = 100","No",27.2101332914265
"p = 100","No",27.1018922881473
"p = 100","No",28.6262943278521
"p = 100","No",30.0422858185475
"p = 100","No",26.8514959816304
"p = 100","No",31.5038274485157
"p = 100","No",27.3211006019801
"p = 100","No",26.9720091784682
"p = 100","No",28.6098109764166
"p = 100","No",31.5020259257836
"p = 100","No",28.4708628012118
"p = 100","No",29.9894848173462
"p = 100","No",28.286384184578
"p = 100","No",29.8816831354141
"p = 100","No",27.3027353403451
"p = 100","No",28.2629168676019
"p = 100","No",31.3959092747286
"p = 100","No",27.2905469447476
"p = 100","No",29.1076324922623
"p = 100","No",30.3524850268252
"p = 100","No",27.5007076944732
"p = 100","No",30.0410234126919
"p = 100","No",26.3217290233113
"p = 100","No",33.7637553657304
"p = 100","No",23.529335324558
"p = 100","No",29.4352803924335
"p = 100","No",29.5392973417721
"p = 100","No",28.5226081095811
"p = 100","No",25.9128604093077
"p = 100","No",29.6755764017364
"p = 100","No",29.1802370148384
"p = 100","No",26.558929661136
"p = 100","No",30.4413553578317
"p = 100","No",31.4244619155482
"p = 100","No",29.614814794214
"p = 100","No",32.2731388914857
"p = 100","No",28.5306510587716
"p = 100","No",29.1137215293858
"p = 100","No",29.3832600814126
"p = 100","No",31.6827266088254
"p = 100","No",28.4543121196457
"p = 100","No",28.4890357487156
"p = 100","No",30.5651815548885
"p = 100","No",27.6461969669515
"p = 100","No",32.1365250734681
"p = 100","No",30.8218666534202
"p = 100","No",26.2088939087313
"p = 100","No",31.5959028747416
"p = 100","No",29.7772523103822
"p = 100","No",31.1956023255264
"p = 100","No",30.3856641701891
"p = 100","No",27.9945202505332
"p = 100","No",31.8035410198696
"p = 100","No",26.0973506985135
"p = 100","No",31.0659187958404
"p = 100","No",29.0700344372416
"p = 100","No",31.7265110756948
"p = 100","No",28.5275872225885
"p = 100","No",27.1742286184142
"p = 100","No",28.9792364594624
"p = 100","No",31.9094847890593
"p = 100","No",30.9825844460093
"p = 100","No",27.8508648980165
"p = 100","No",30.958963213954
"p = 100","No",28.5325991432868
"p = 100","No",26.6419222111496
"p = 100","No",23.9041784967359
"p = 100","No",31.5733777776111
